order_id;order_date;product_name;category;price_unit;quantity;discount_pct;store_city;store_region;sales_channel;returned;customer_segment;profit_margin_pct;shipping_cost
ORD00211;2024-10-13;Tênis;Moda;100,0;1;5;Cuiabá;Centro-Oeste;Loja Física;Não;Comum;29,35;8,51
ORD00212;2025-01-13;Suplemento;Esportes;148,88;4;0;Fortaleza;Nordeste;E-commerce;Não;Comum;15,06;21,02
ORD00213;2025-04-24;Toalha;Casa;24,82;5;15;Belo Horizonte;Sudeste;E-commerce;Não;Comum;20,0;7,98
ORD00214;2024-09-10;Shampoo;Beleza;20,0;2;10;Salvador;Nordeste;E-commerce;Não;Comum;24,4;24,12
ORD00215;2025-01-16;Carregador;Eletrônicos;65,45;1;0;Curitiba;Sul;Loja Física;Não;Comum;15,0;11,79
ORD00216;2025-06-22;Chuteira;Esportes;172,17;3;0;Florianópolis;Sul;E-commerce;Não;Comum;19,35;7,09
ORD00217;2024-08-13;Panela;Casa;40,37;1;15;Cuiabá;Centro-Oeste;Loja Física;Não;Comum;17,88;13,06
ORD00218;2025-06-06;Maquiagem;Beleza;97,89;1;0;Florianópolis;Sul;Loja Física;Não;Empresa;17,07;10,77
ORD00219;2025-03-02;Notebook;Eletrônicos;2000,0;1;0;Belo Horizonte;Sudeste;E-commerce;Não;Comum;13,81;5,82
ORD00220;2024-10-26;Bicicleta;Esportes;842,75;1;0;Salvador;Nordeste;Loja Física;Não;Comum;19,68;31,54
ORD00221;2025-05-25;Chuteira;Esportes;125,41;1;0;Belo Horizonte;Sudeste;Loja Física;Não;Comum;18,59;9,39
ORD00222;2025-03-08;Suplemento;Esportes;164,12;1;10;Fortaleza;Nordeste;E-commerce;Não;VIP;15,19;17,21
ORD00223;2025-01-16;Perfume;Beleza;121,02;1;5;Florianópolis;Sul;E-commerce;Não;Comum;23,21;7,81
ORD00224;2025-02-24;Shampoo;Beleza;33,36;3;5;Brasília;Centro-Oeste;Loja Física;Não;Comum;21,42;14,25
ORD00225;2024-09-18;Toalha;Casa;76,57;1;0;Goiânia;Centro-Oeste;E-commerce;Não;Comum;15,18;11,58
ORD00226;2024-08-31;Maquiagem;Beleza;61,42;2;0;Brasília;Centro-Oeste;Loja Física;Não;Comum;20,02;14,55
ORD00227;2024-11-25;Toalha;Casa;48,69;1;0;Curitiba;Sul;E-commerce;Não;Comum;18,3;8,01
ORD00228;2025-04-25;Tênis;Moda;169,93;2;0;Fortaleza;Nordeste;E-commerce;Não;Comum;28,98;19,17
ORD00229;2024-09-03;Shampoo;Beleza;28,05;1;0;Brasília;Centro-Oeste;Loja Física;Não;Comum;25,0;13,41
ORD00230;2025-01-28;Notebook;Eletrônicos;2000,0;1;5;Rio de Janeiro;Sudeste;Loja Física;Não;Comum;13,99;8,72
ORD00231;2025-05-01;Carregador;Eletrônicos;64,08;3;0;Brasília;Centro-Oeste;Loja Física;Não;Comum;11,87;11,77
ORD00232;2025-06-26;Raquete;Esportes;310,91;1;0;Manaus;Norte;Loja Física;Não;Comum;17,48;36,43
ORD00233;2025-01-24;Suplemento;Esportes;106,36;1;0;Manaus;Norte;E-commerce;Não;Comum;16,19;36,93
ORD00234;2025-06-24;Maquiagem;Beleza;47,71;1;0;Curitiba;Sul;Loja Física;Sim;VIP;23,88;6,9
ORD00235;2024-07-03;Cadeira;Casa;150,0;1;10;Belém;Norte;E-commerce;Não;Comum;18,36;54,45
ORD00236;2025-02-20;Sofá;Casa;1693,92;1;0;Porto Velho;Norte;Loja Física;Não;Comum;18,65;50,85
ORD00237;2024-11-05;Raquete;Esportes;481,94;2;0;Recife;Nordeste;E-commerce;Não;Comum;15,1;16,82
ORD00238;2025-01-08;Smartphone;Eletrônicos;1000,0;1;0;Belém;Norte;Loja Física;Não;Comum;14,85;38,95
ORD00239;2024-07-10;Notebook;Eletrônicos;2436,74;1;0;Belém;Norte;E-commerce;Não;Comum;12,74;31,72
ORD00240;2024-08-15;Calça Jeans;Moda;504,15;4;0;Belo Horizonte;Sudeste;Loja Física;Sim;Comum;15,95;9,36
ORD00241;2025-06-28;Jaqueta;Moda;430,36;2;15;Cuiabá;Centro-Oeste;E-commerce;Não;Comum;28,61;11,74
ORD00242;2024-11-20;Camiseta;Moda;69,44;1;20;Manaus;Norte;Loja Física;Não;Empresa;28,64;23,05
ORD00243;2025-06-09;Toalha;Casa;37,04;1;0;Belém;Norte;E-commerce;Não;VIP;18,99;32,13
ORD00244;2025-05-21;Perfume;Beleza;329,18;1;0;Belém;Norte;Loja Física;Não;Empresa;20,29;38,51
ORD00245;2025-05-12;Shampoo;Beleza;26,99;1;5;Fortaleza;Nordeste;Loja Física;Não;Empresa;23,49;13,92
ORD00246;2024-10-30;Perfume;Beleza;152,61;1;0;Salvador;Nordeste;Loja Física;Não;Comum;23,0;17,49
ORD00247;2024-10-03;Camiseta;Moda;94,36;1;10;Salvador;Nordeste;Loja Física;Não;Comum;24,64;16,69
ORD00248;2024-07-25;Cadeira;Casa;147,52;2;0;Curitiba;Sul;Loja Física;Não;Comum;19,62;17,52
ORD00249;2024-10-04;Raquete;Esportes;150,0;1;10;Curitiba;Sul;Loja Física;Não;Comum;19,39;8,08
ORD00250;2025-06-08;Creme Facial;Beleza;46,16;1;0;Brasília;Centro-Oeste;E-commerce;Não;Comum;22,8;10,89
ORD00251;2025-02-08;Cadeira;Casa;563,69;1;15;Cuiabá;Centro-Oeste;E-commerce;Não;Empresa;13,41;16,32
ORD00252;2024-08-02;Fone de Ouvido;Eletrônicos;63,53;1;0;Manaus;Norte;E-commerce;Não;Comum;15,0;27,25
ORD00253;2024-08-05;Tênis;Moda;145,22;2;0;Rio de Janeiro;Sudeste;E-commerce;Não;Comum;29,35;8,16
ORD00254;2025-04-13;Notebook;Eletrônicos;2000,0;1;0;Rio de Janeiro;Sudeste;Loja Física;Não;Empresa;13,34;9,98
ORD00255;2025-01-07;Chuteira;Esportes;100,0;3;0;Belém;Norte;Loja Física;Não;VIP;20,0;31,91
ORD00256;2025-05-15;Creme Facial;Beleza;54,98;1;0;Florianópolis;Sul;E-commerce;Não;VIP;22,14;11,39
ORD00257;2024-07-29;Raquete;Esportes;241,76;1;0;Curitiba;Sul;Loja Física;Não;Comum;17,74;7,14
ORD00258;2025-04-24;Sofá;Casa;1078,82;1;0;São Paulo;Sudeste;Loja Física;Não;Comum;19,6;10,33
ORD00259;2025-01-25;Toalha;Casa;25,24;1;5;Recife;Nordeste;E-commerce;Sim;Comum;20,0;18,17
ORD00260;2025-04-26;Notebook;Eletrônicos;2000,0;1;0;Rio de Janeiro;Sudeste;E-commerce;Não;VIP;14,6;7,8
ORD00261;2024-08-20;Shampoo;Beleza;51,24;4;0;Belo Horizonte;Sudeste;Loja Física;Não;Comum;17,76;5,91
ORD00262;2024-08-21;Camiseta;Moda;30,0;5;0;Cuiabá;Centro-Oeste;E-commerce;Não;VIP;30,0;10,57
ORD00263;2025-03-16;Jaqueta;Moda;273,44;2;15;Florianópolis;Sul;Loja Física;Sim;VIP;26,73;6,94
ORD00264;2025-01-03;Fone de Ouvido;Eletrônicos;390,66;1;0;Manaus;Norte;Loja Física;Não;Comum;8,57;24,44
ORD00265;2025-02-01;Creme Facial;Beleza;103,11;1;0;Belém;Norte;Loja Física;Não;Comum;18,94;33,44
ORD00266;2024-09-05;Notebook;Eletrônicos;2000,0;1;0;Brasília;Centro-Oeste;Loja Física;Sim;VIP;15,0;9,29
ORD00267;2024-10-13;Smartphone;Eletrônicos;1270,05;2;0;Goiânia;Centro-Oeste;Loja Física;Não;Comum;12,72;9,32
ORD00268;2025-01-23;Fone de Ouvido;Eletrônicos;349,14;3;0;Manaus;Norte;Loja Física;Não;Comum;12,33;27,94
ORD00269;2025-06-06;Camiseta;Moda;68,18;5;0;Goiânia;Centro-Oeste;E-commerce;Não;Comum;28,55;9,04
ORD00270;2025-02-23;Chuteira;Esportes;188,15;3;0;Florianópolis;Sul;Loja Física;Não;Comum;15,11;6,51
ORD00271;2024-12-14;Calça Jeans;Moda;127,13;4;5;São Paulo;Sudeste;Loja Física;Não;Comum;28,02;5,13
ORD00272;2024-09-23;Calça Jeans;Moda;174,7;1;0;Porto Alegre;Sul;E-commerce;Não;Comum;27,44;11,36
ORD00273;2025-06-28;Panela;Casa;30,0;1;0;Manaus;Norte;Loja Física;Não;Comum;20,0;26,84
ORD00274;2025-01-28;Notebook;Eletrônicos;2000,0;1;0;Florianópolis;Sul;E-commerce;Não;VIP;15,0;7,61
ORD00275;2025-04-22;Camiseta;Moda;30,0;1;15;Belém;Norte;Loja Física;Não;VIP;30,0;28,19
ORD00276;2025-04-12;Creme Facial;Beleza;30,0;3;15;Porto Alegre;Sul;Loja Física;Não;Comum;24,18;11,69
ORD00277;2025-03-27;Chuteira;Esportes;292,53;3;0;Porto Velho;Norte;Loja Física;Não;Empresa;14,64;22,8
ORD00278;2024-09-19;Sofá;Casa;1076,19;1;0;Belém;Norte;Loja Física;Não;Comum;20,0;56,0
ORD00279;2025-04-05;Calça Jeans;Moda;257,66;3;0;Porto Alegre;Sul;Loja Física;Não;Comum;24,97;6,13
ORD00280;2024-11-01;Panela;Casa;63,68;1;0;Porto Velho;Norte;E-commerce;Não;Empresa;19,29;25,16
ORD00281;2024-12-04;Maquiagem;Beleza;23,22;2;0;Belo Horizonte;Sudeste;E-commerce;Não;Comum;23,29;9,17
ORD00282;2025-03-20;Fone de Ouvido;Eletrônicos;246,96;2;0;Florianópolis;Sul;E-commerce;Não;Comum;11,06;7,63
ORD00283;2025-03-12;Smartphone;Eletrônicos;1217,16;2;0;Curitiba;Sul;Loja Física;Não;Comum;12,53;11,49
ORD00284;2024-11-25;Suplemento;Esportes;99,28;4;0;Porto Alegre;Sul;Loja Física;Não;Comum;17,13;9,33
ORD00285;2024-12-20;Maquiagem;Beleza;33,48;1;10;Recife;Nordeste;E-commerce;Não;VIP;24,48;22,87
ORD00286;2025-06-17;Creme Facial;Beleza;62,05;1;0;Porto Alegre;Sul;E-commerce;Não;Comum;23,22;9,99
ORD00287;2025-01-20;Chuteira;Esportes;219,88;2;0;Porto Velho;Norte;Loja Física;Não;Comum;14,71;38,29
ORD00288;2024-12-25;Calça Jeans;Moda;100,0;1;5;Cuiabá;Centro-Oeste;E-commerce;Não;Empresa;30,0;7,85
ORD00289;2024-08-18;Cadeira;Casa;129,05;2;0;Brasília;Centro-Oeste;Loja Física;Não;Comum;18,34;20,54
ORD00290;2024-10-07;Chuteira;Esportes;159,93;1;5;Belo Horizonte;Sudeste;E-commerce;Não;VIP;16,98;6,95
ORD00291;2024-09-28;Panela;Casa;37,42;1;5;Florianópolis;Sul;Loja Física;Sim;Comum;18,88;8,13
ORD00292;2024-07-27;Suplemento;Esportes;55,26;1;0;Belém;Norte;Loja Física;Não;Comum;20,0;29,52
ORD00293;2024-11-11;Perfume;Beleza;251,34;1;5;Belém;Norte;E-commerce;Não;Empresa;21,01;38,74
ORD00294;2024-07-11;Carregador;Eletrônicos;63,86;1;0;Belo Horizonte;Sudeste;E-commerce;Não;Comum;11,87;6,31
ORD00295;2025-02-16;Sofá;Casa;1556,44;1;0;Rio de Janeiro;Sudeste;E-commerce;Não;Comum;18,58;10,26
ORD00296;2025-02-03;Fone de Ouvido;Eletrônicos;800,0;1;0;São Paulo;Sudeste;E-commerce;Não;VIP;5,0;8,85
ORD00297;2024-09-30;Fone de Ouvido;Eletrônicos;233,22;1;0;Goiânia;Centro-Oeste;E-commerce;Não;VIP;10,98;8,06
ORD00298;2025-02-16;Notebook;Eletrônicos;2000,0;1;0;Curitiba;Sul;Loja Física;Não;Empresa;15,0;8,61
ORD00299;2024-09-26;Perfume;Beleza;359,75;1;0;Porto Velho;Norte;Loja Física;Não;Comum;16,84;36,38
ORD00300;2024-07-05;Camiseta;Moda;74,9;1;5;Brasília;Centro-Oeste;E-commerce;Não;Comum;26,59;11,93
ORD00301;2024-07-30;Chuteira;Esportes;218,99;2;0;Recife;Nordeste;E-commerce;Não;Comum;15,48;13,64
ORD00302;2025-04-03;Maquiagem;Beleza;52,6;1;5;São Paulo;Sudeste;E-commerce;Não;Empresa;21,02;7,71
ORD00303;2025-03-05;Sofá;Casa;1495,68;1;5;Salvador;Nordeste;Loja Física;Não;Comum;19,84;34,15
ORD00304;2024-07-25;Sofá;Casa;1450,84;1;0;Brasília;Centro-Oeste;E-commerce;Não;VIP;19,22;21,37
ORD00305;2024-09-29;Fone de Ouvido;Eletrônicos;420,06;1;0;Rio de Janeiro;Sudeste;E-commerce;Não;Comum;9,06;7,45
ORD00306;2024-07-29;Carregador;Eletrônicos;106,9;3;0;São Paulo;Sudeste;Loja Física;Não;Comum;10,87;7,84
ORD00307;2025-06-19;Panela;Casa;60,57;1;0;Cuiabá;Centro-Oeste;Loja Física;Sim;Comum;20,0;7,75
ORD00308;2024-07-15;Suplemento;Esportes;52,43;1;0;Recife;Nordeste;E-commerce;Não;Comum;20,0;24,64
ORD00309;2025-06-01;Calça Jeans;Moda;251,28;1;0;Porto Velho;Norte;Loja Física;Não;Comum;27,24;29,48
ORD00310;2024-11-08;Fone de Ouvido;Eletrônicos;248,18;1;0;Porto Alegre;Sul;Loja Física;Não;Empresa;11,63;10,97
ORD00311;2024-07-30;Cadeira;Casa;248,36;1;0;Porto Velho;Norte;E-commerce;Não;Comum;16,5;51,93
ORD00312;2025-01-18;Suplemento;Esportes;72,44;1;0;Goiânia;Centro-Oeste;E-commerce;Não;Comum;17,41;12,72
ORD00313;2024-10-03;Shampoo;Beleza;29,26;5;0;Fortaleza;Nordeste;E-commerce;Não;Empresa;22,62;21,56
ORD00314;2024-10-19;Shampoo;Beleza;30,73;3;0;Cuiabá;Centro-Oeste;E-commerce;Não;Comum;23,15;13,43
ORD00315;2025-03-19;Raquete;Esportes;196,4;2;0;Florianópolis;Sul;Loja Física;Não;VIP;18,73;9,76
ORD00316;2025-01-07;Jaqueta;Moda;461,06;2;0;Goiânia;Centro-Oeste;E-commerce;Não;Comum;25,48;7,68
ORD00317;2024-09-24;Camiseta;Moda;85,18;1;0;Salvador;Nordeste;Loja Física;Não;Comum;28,41;12,77
ORD00318;2025-01-28;Suplemento;Esportes;93,8;1;0;Cuiabá;Centro-Oeste;E-commerce;Não;Comum;20,0;13,49
ORD00319;2024-08-23;Maquiagem;Beleza;93,01;1;0;Porto Velho;Norte;E-commerce;Não;Comum;20,91;27,01
ORD00320;2025-04-09;Suplemento;Esportes;69,5;4;5;Belo Horizonte;Sudeste;E-commerce;Não;Empresa;19,14;8,14
ORD00321;2025-07-01;Panela;Casa;110,46;1;0;São Paulo;Sudeste;Loja Física;Não;Comum;18,51;9,92
ORD00322;2025-06-10;Calça Jeans;Moda;118,78;1;10;Goiânia;Centro-Oeste;Loja Física;Não;Comum;29,12;13,03
ORD00323;2025-02-09;Smartphone;Eletrônicos;1695,98;1;10;Brasília;Centro-Oeste;E-commerce;Sim;VIP;12,22;8,33
ORD00324;2025-02-11;Maquiagem;Beleza;27,88;1;0;Recife;Nordeste;Loja Física;Não;Comum;23,53;15,42
ORD00325;2025-01-02;Toalha;Casa;20,92;1;5;Salvador;Nordeste;E-commerce;Não;Comum;18,1;12,72
ORD00326;2024-10-05;Tênis;Moda;146,37;1;0;Florianópolis;Sul;E-commerce;Não;Comum;28,54;10,08
ORD00327;2025-05-03;Sofá;Casa;1232,88;1;0;Curitiba;Sul;E-commerce;Sim;Comum;17,84;17,7
ORD00328;2025-01-02;Raquete;Esportes;400,28;1;0;Goiânia;Centro-Oeste;E-commerce;Não;VIP;18,83;11,01
ORD00329;2025-05-12;Raquete;Esportes;219,86;1;0;Belo Horizonte;Sudeste;Loja Física;Não;VIP;19,63;5,84
ORD00330;2024-12-08;Bicicleta;Esportes;735,0;1;0;Fortaleza;Nordeste;Loja Física;Não;Comum;19,76;31,41
ORD00331;2024-09-14;Tênis;Moda;180,73;1;5;Fortaleza;Nordeste;Loja Física;Não;Comum;27,19;14,71
ORD00332;2024-08-08;Maquiagem;Beleza;39,98;1;0;Florianópolis;Sul;Loja Física;Não;Comum;24,45;8,1
ORD00333;2024-08-09;Chuteira;Esportes;118,84;1;0;Florianópolis;Sul;E-commerce;Não;Comum;17,6;11,81
ORD00334;2025-03-15;Maquiagem;Beleza;111,08;1;5;Rio de Janeiro;Sudeste;Loja Física;Não;Comum;18,19;5,77
ORD00335;2024-12-17;Cadeira;Casa;183,94;2;0;Cuiabá;Centro-Oeste;Loja Física;Não;VIP;20,0;16,68
ORD00336;2024-11-17;Shampoo;Beleza;35,92;1;0;Rio de Janeiro;Sudeste;Loja Física;Não;VIP;22,39;7,9
ORD00337;2024-12-14;Cadeira;Casa;114,68;1;0;Porto Velho;Norte;E-commerce;Não;Comum;18,2;57,55
ORD00338;2024-12-09;Notebook;Eletrônicos;2000,0;1;0;Cuiabá;Centro-Oeste;E-commerce;Não;Comum;15,0;14,67
ORD00339;2024-12-31;Notebook;Eletrônicos;2000,0;1;5;Goiânia;Centro-Oeste;E-commerce;Não;VIP;15,0;13,57
ORD00340;2025-06-03;Calça Jeans;Moda;206,29;1;0;Florianópolis;Sul;E-commerce;Não;Comum;25,16;8,45
ORD00341;2025-04-12;Camiseta;Moda;149,17;3;5;Curitiba;Sul;Loja Física;Não;Comum;22,87;7,56
ORD00342;2024-07-24;Shampoo;Beleza;32,68;1;10;Fortaleza;Nordeste;E-commerce;Não;Comum;20,95;15,25
ORD00343;2025-03-21;Panela;Casa;133,92;3;0;Rio de Janeiro;Sudeste;Loja Física;Não;VIP;16,88;5,38
ORD00344;2025-03-13;Calça Jeans;Moda;147,2;1;5;Goiânia;Centro-Oeste;Loja Física;Não;Comum;28,51;11,94
ORD00345;2025-03-10;Fone de Ouvido;Eletrônicos;443,28;2;0;Cuiabá;Centro-Oeste;Loja Física;Não;Comum;11,05;10,11
ORD00346;2024-08-10;Raquete;Esportes;344,1;1;15;Belo Horizonte;Sudeste;E-commerce;Não;VIP;16,78;9,39
ORD00347;2024-07-26;Chuteira;Esportes;310,65;3;5;Brasília;Centro-Oeste;Loja Física;Não;Comum;14,17;12,44
ORD00348;2024-12-06;Chuteira;Esportes;206,07;1;0;Manaus;Norte;E-commerce;Não;Comum;17,25;33,6
ORD00349;2025-04-11;Carregador;Eletrônicos;110,27;1;5;Brasília;Centro-Oeste;Loja Física;Não;Empresa;12,5;13,15
ORD00350;2024-11-11;Jaqueta;Moda;371,09;1;15;Florianópolis;Sul;Loja Física;Não;Comum;26,88;10,46
ORD00351;2025-05-09;Fone de Ouvido;Eletrônicos;263,32;3;0;Fortaleza;Nordeste;Loja Física;Não;Comum;10,8;22,72
ORD00352;2025-06-02;Calça Jeans;Moda;150,56;1;0;Cuiabá;Centro-Oeste;Loja Física;Não;Comum;26,51;9,65
ORD00353;2024-08-14;Bicicleta;Esportes;1432,35;1;0;Brasília;Centro-Oeste;E-commerce;Não;Comum;17,8;22,36
ORD00354;2024-10-07;Cadeira;Casa;123,97;1;5;São Paulo;Sudeste;Loja Física;Não;VIP;20,0;12,7
ORD00355;2024-09-15;Camiseta;Moda;79,29;1;5;Brasília;Centro-Oeste;Loja Física;Sim;Comum;28,38;8,3
ORD00356;2024-09-14;Tênis;Moda;163,98;2;5;Goiânia;Centro-Oeste;Loja Física;Não;Comum;30,0;10,06
ORD00357;2025-01-27;Jaqueta;Moda;887,78;1;0;São Paulo;Sudeste;Loja Física;Não;Comum;22,33;9,66
ORD00358;2024-12-24;Camiseta;Moda;43,68;1;0;Porto Alegre;Sul;E-commerce;Não;Comum;28,44;10,25
ORD00359;2024-08-26;Smartphone;Eletrônicos;1162,38;1;0;Salvador;Nordeste;Loja Física;Não;Comum;12,86;19,78
ORD00360;2024-12-13;Calça Jeans;Moda;269,76;1;5;Goiânia;Centro-Oeste;Loja Física;Não;Empresa;23,09;14,04
ORD00361;2024-09-12;Maquiagem;Beleza;25,49;1;5;Salvador;Nordeste;Loja Física;Não;Comum;25,0;24,61
ORD00362;2024-10-19;Cadeira;Casa;185,03;1;0;São Paulo;Sudeste;E-commerce;Não;Empresa;20,0;10,12
ORD00363;2024-12-29;Sofá;Casa;1324,26;1;0;Belém;Norte;E-commerce;Não;Comum;16,84;46,47
ORD00364;2024-10-08;Chuteira;Esportes;277,61;1;0;Porto Velho;Norte;E-commerce;Não;Empresa;14,81;28,92
ORD00365;2025-06-07;Camiseta;Moda;52,83;1;5;Belém;Norte;E-commerce;Não;Comum;27,83;39,94
ORD00366;2025-06-26;Panela;Casa;30,0;1;10;Curitiba;Sul;E-commerce;Não;Comum;18,65;10,77
ORD00367;2024-08-01;Tênis;Moda;100,0;2;10;São Paulo;Sudeste;E-commerce;Não;Comum;30,0;6,1
ORD00368;2024-12-22;Perfume;Beleza;167,65;1;5;Porto Alegre;Sul;E-commerce;Não;VIP;22,9;7,64
ORD00369;2025-05-12;Smartphone;Eletrônicos;1000,0;1;0;Recife;Nordeste;Loja Física;Não;Comum;15,0;14,39
ORD00370;2025-06-02;Toalha;Casa;45,84;1;10;Belém;Norte;Loja Física;Não;VIP;17,69;32,77
ORD00371;2025-05-31;Raquete;Esportes;232,85;2;0;São Paulo;Sudeste;Loja Física;Não;Comum;18,62;6,37
ORD00372;2025-02-01;Maquiagem;Beleza;53,37;1;15;Brasília;Centro-Oeste;E-commerce;Sim;VIP;23,8;9,22
ORD00373;2024-08-10;Panela;Casa;61,66;1;10;Porto Alegre;Sul;E-commerce;Não;Comum;17,68;6,19
ORD00374;2024-07-22;Carregador;Eletrônicos;54,56;3;0;Porto Velho;Norte;E-commerce;Não;Empresa;15,0;29,46
ORD00375;2025-03-13;Fone de Ouvido;Eletrônicos;503,65;2;0;Goiânia;Centro-Oeste;Loja Física;Sim;Comum;10,82;8,89
ORD00376;2025-01-28;Shampoo;Beleza;37,98;2;0;Belém;Norte;E-commerce;Não;Empresa;22,71;36,9
ORD00377;2025-05-23;Jaqueta;Moda;506,93;1;15;Manaus;Norte;Loja Física;Sim;Comum;27,08;32,52
ORD00378;2024-07-08;Smartphone;Eletrônicos;1163,23;2;0;Salvador;Nordeste;Loja Física;Não;Comum;15,0;18,52
ORD00379;2024-08-08;Calça Jeans;Moda;211,56;4;20;Goiânia;Centro-Oeste;Loja Física;Não;Comum;25,12;8,44
ORD00380;2025-06-27;Calça Jeans;Moda;105,83;2;0;Belém;Norte;Loja Física;Não;Comum;28,63;29,83
ORD00381;2025-04-21;Camiseta;Moda;134,35;1;0;Brasília;Centro-Oeste;Loja Física;Não;Comum;22,46;11,86
ORD00382;2025-05-28;Creme Facial;Beleza;83,12;3;0;Cuiabá;Centro-Oeste;Loja Física;Não;Empresa;20,62;10,91
ORD00383;2024-10-02;Camiseta;Moda;39,4;1;0;Manaus;Norte;Loja Física;Não;Comum;27,52;21,45
ORD00384;2024-09-05;Jaqueta;Moda;321,77;1;15;Goiânia;Centro-Oeste;E-commerce;Sim;Comum;28,49;9,69
ORD00385;2024-12-07;Suplemento;Esportes;50,0;3;0;São Paulo;Sudeste;Loja Física;Não;Comum;20,0;9,3
ORD00386;2025-01-07;Bicicleta;Esportes;500,0;1;5;Belo Horizonte;Sudeste;E-commerce;Não;VIP;18,97;14,93
ORD00387;2025-01-05;Chuteira;Esportes;145,61;1;0;Manaus;Norte;Loja Física;Não;Comum;17,05;29,98
ORD00388;2024-09-24;Calça Jeans;Moda;314,72;3;0;Curitiba;Sul;E-commerce;Não;Comum;23,8;6,06
ORD00389;2025-06-03;Perfume;Beleza;230,14;3;0;São Paulo;Sudeste;E-commerce;Não;Comum;20,15;7,59
ORD00390;2024-12-05;Creme Facial;Beleza;48,25;4;0;São Paulo;Sudeste;Loja Física;Não;VIP;21,89;5,39
ORD00391;2025-06-18;Cadeira;Casa;173,99;1;0;Rio de Janeiro;Sudeste;Loja Física;Não;Comum;18,77;10,66
ORD00392;2024-07-25;Camiseta;Moda;134,13;1;0;Belo Horizonte;Sudeste;Loja Física;Não;Comum;25,42;6,0
ORD00393;2024-09-04;Notebook;Eletrônicos;2000,0;1;0;Rio de Janeiro;Sudeste;E-commerce;Não;Comum;13,67;5,52
ORD00394;2024-11-27;Chuteira;Esportes;259,76;2;0;Rio de Janeiro;Sudeste;Loja Física;Não;Empresa;12,8;9,68
ORD00395;2024-07-03;Bicicleta;Esportes;1158,38;1;0;Recife;Nordeste;Loja Física;Não;VIP;16,33;31,77
ORD00396;2024-12-01;Perfume;Beleza;210,42;1;5;Rio de Janeiro;Sudeste;E-commerce;Não;Comum;22,15;9,01
ORD00397;2024-10-13;Calça Jeans;Moda;180,68;3;15;Fortaleza;Nordeste;E-commerce;Sim;Comum;26,94;22,69
ORD00398;2025-06-27;Sofá;Casa;2118,99;1;0;Salvador;Nordeste;E-commerce;Não;Empresa;16,67;33,04
ORD00399;2025-05-03;Smartphone;Eletrônicos;1163,61;1;0;Fortaleza;Nordeste;E-commerce;Não;VIP;14,7;21,64
ORD00400;2025-05-03;Cadeira;Casa;176,67;1;0;Belém;Norte;E-commerce;Não;Comum;20,0;44,38
ORD00401;2024-12-26;Cadeira;Casa;192,11;2;0;Rio de Janeiro;Sudeste;E-commerce;Não;Empresa;20,0;11,68
ORD00402;2024-10-21;Creme Facial;Beleza;70,91;1;5;São Paulo;Sudeste;Loja Física;Não;Comum;22,85;7,49
ORD00403;2024-12-14;Maquiagem;Beleza;40,98;2;5;Rio de Janeiro;Sudeste;Loja Física;Não;Comum;23,47;8,6
ORD00404;2025-03-30;Tênis;Moda;150,69;3;5;Cuiabá;Centro-Oeste;E-commerce;Não;Comum;27,71;12,6
ORD00405;2025-04-12;Suplemento;Esportes;95,58;1;5;Salvador;Nordeste;E-commerce;Não;Comum;16,47;12,88
ORD00406;2025-05-03;Tênis;Moda;133,89;3;0;Belo Horizonte;Sudeste;E-commerce;Não;Comum;30,0;8,64
ORD00407;2025-02-03;Suplemento;Esportes;50,0;1;0;Fortaleza;Nordeste;Loja Física;Não;VIP;20,0;17,82
ORD00408;2025-03-17;Calça Jeans;Moda;100,0;1;15;Recife;Nordeste;E-commerce;Sim;Comum;30,0;13,0
ORD00409;2025-04-08;Creme Facial;Beleza;30,0;1;0;Brasília;Centro-Oeste;Loja Física;Não;Comum;25,0;11,84
ORD00410;2025-01-08;Smartphone;Eletrônicos;1817,43;1;0;Rio de Janeiro;Sudeste;Loja Física;Não;VIP;12,9;9,37
ORD00411;2024-09-01;Maquiagem;Beleza;43,4;1;0;Belém;Norte;E-commerce;Não;Comum;24,65;28,43
ORD00412;2024-09-14;Tênis;Moda;192,66;2;0;Brasília;Centro-Oeste;Loja Física;Sim;Comum;29,66;9,08
ORD00413;2024-10-26;Creme Facial;Beleza;30,0;1;0;Porto Alegre;Sul;E-commerce;Não;Comum;25,0;9,79
ORD00414;2024-09-25;Suplemento;Esportes;65,84;1;10;Cuiabá;Centro-Oeste;E-commerce;Não;Comum;20,0;14,32
ORD00415;2024-07-25;Carregador;Eletrônicos;105,46;3;0;Salvador;Nordeste;E-commerce;Não;Comum;10,92;15,47
ORD00416;2025-02-12;Shampoo;Beleza;32,78;1;0;Salvador;Nordeste;Loja Física;Não;Comum;21,59;23,38
ORD00417;2025-04-14;Smartphone;Eletrônicos;1559,03;1;0;Brasília;Centro-Oeste;Loja Física;Não;Comum;13,38;11,36
ORD00418;2025-01-29;Tênis;Moda;234,98;1;0;Salvador;Nordeste;Loja Física;Não;VIP;25,76;17,39
ORD00419;2024-07-26;Perfume;Beleza;62,19;1;0;Belo Horizonte;Sudeste;Loja Física;Não;Comum;25,0;6,29
ORD00420;2025-04-19;Perfume;Beleza;77,68;1;5;Goiânia;Centro-Oeste;Loja Física;Não;Comum;25,0;8,48
